# t y1 y2 
  2.1000000000000016E-01   1.0227828406618862E-04   9.8349029023391932E-01
  2.1100000000000016E-01   1.0227010335795988E-04   9.8341162595817944E-01
  2.1200000000000016E-01   1.0226192330407152E-04   9.8333296797438630E-01
  2.1300000000000016E-01   1.0225374390447181E-04   9.8325431628203674E-01
  2.1400000000000016E-01   1.0224556515910908E-04   9.8317567088062741E-01
  2.1500000000000016E-01   1.0223738706793165E-04   9.8309703176965535E-01
  2.1600000000000016E-01   1.0222920963088791E-04   9.8301839894861753E-01
  2.1700000000000016E-01   1.0222103284789528E-04   9.8293977241700936E-01
  2.1800000000000017E-01   1.0221285671889670E-04   9.8286115217432757E-01
  2.1900000000000017E-01   1.0220468124386363E-04   9.8278253822007033E-01
  2.2000000000000017E-01   1.0219650642274336E-04   9.8270393055373473E-01
  2.2100000000000017E-01   1.0218833225548310E-04   9.8262532917481771E-01
  2.2200000000000017E-01   1.0218015874203009E-04   9.8254673408281656E-01
  2.2300000000000017E-01   1.0217198588233152E-04   9.8246814527722837E-01
  2.2400000000000017E-01   1.0216381367633461E-04   9.8238956275755029E-01
  2.2500000000000017E-01   1.0215564212398647E-04   9.8231098652327964E-01
  2.2600000000000017E-01   1.0214747122523430E-04   9.8223241657391369E-01
  2.2700000000000017E-01   1.0213930098002518E-04   9.8215385290894963E-01
  2.2800000000000017E-01   1.0213113138830624E-04   9.8207529552788497E-01
  2.2900000000000018E-01   1.0212296245002455E-04   9.8199674443021701E-01
  2.3000000000000018E-01   1.0211479416512719E-04   9.8191819961544313E-01
  2.3100000000000018E-01   1.0210662653356121E-04   9.8183966108306098E-01
  2.3200000000000018E-01   1.0209845955527362E-04   9.8176112883256805E-01
  2.3300000000000018E-01   1.0209029323021144E-04   9.8168260286346176E-01
  2.3400000000000018E-01   1.0208212755833441E-04   9.8160408317523951E-01
  2.3500000000000018E-01   1.0207396253961409E-04   9.8152556976739869E-01
  2.3600000000000018E-01   1.0206579817397027E-04   9.8144706263943726E-01
  2.3700000000000018E-01   1.0205763446135082E-04   9.8136856179085297E-01
  2.3800000000000018E-01   1.0204947140170359E-04   9.8129006722114365E-01
  2.3900000000000018E-01   1.0204130899497645E-04   9.8121157892980693E-01
  2.4000000000000019E-01   1.0203314724111729E-04   9.8113309691634065E-01
  2.4100000000000019E-01   1.0202498614007403E-04   9.8105462118024278E-01
  2.4200000000000019E-01   1.0201682569179458E-04   9.8097615172101116E-01
  2.4300000000000019E-01   1.0200866589622685E-04   9.8089768853814374E-01
